tweet,time
"@realDonaldTrump this is a great American&gt;&gt; ""Having grown up and gone to college in Northern California, Aaron Rodgers is giving back to the area with a $1-million donation to help those affected by the devastating Camp Fire. Upon hearing of the donation.",2018-11-21 23:48:51
Awesome effort from @SierraNevada to benefit victims of the #CampFire ... #homebrewing #beer ,2018-11-21 23:48:49
"Under the worst circumstances, wind-driven home-to-home #wildfire spreads, causing risky, fast-moving ‘urban conflagrations’ that can be almost impossible to stop and extremely dangerous to evacuate, @frkearns &amp; @MaxMoritzFire via @jamesbmeigs @Slate ",2018-11-21 23:48:35
@diehardboltclub Just left the #CampFire.. will do ,2018-11-21 23:48:20
Disaster planning must serve older adults and people with disabilities better. I am sure CA officials will learn a lot from the failures of the disaster notifications and evacuations. Many people were at work and couldn’t help vulnerable neighbors evacuate. #CampFire ,2018-11-21 23:48:13
California's #CampFire has been one of the state’s most destructive. This animation from @ESA_EO uses data from different @CopernicusEU Sentinels to show the spread of aerosols and smoke. Details and higher resolution: Vía @esa,2018-11-21 23:48:09
Hey all. Help @AaronRodgers12 help those suffering los3s in California from the Camp Fire. Take a minute and retweet this with the #retweet4good ,2018-11-21 23:47:59
"#RealityWinner#Enough#CampFireAbsofuckingloutly, TigerNothing reminds a service personnel more of sacrifice than the next 42 daysThanksgiving, XMas &amp; New Years are when deployment hurt the mostThank you my family in serviceWe as a nation are better for your sacrifice ",2018-11-21 23:47:42
Honestly fuck the camp fire I hate you,2018-11-21 23:47:11
"Rescue Group Has Created An Online Catalog Of The Nearly 2,000 That Pets Were Found During The Camp Fire - New Country 105.1 ",2018-11-21 23:47:11
870 people are still listed as missing in the Camp Fire in Northern California. Inside the long process to find them  - ,2018-11-21 23:47:00
Green Bay Packers QB Aaron Rodgers donates $1 million to Camp Fire victims ,2018-11-21 23:46:58
"Recommend Legislature activate and use the surplus to fund the Dept of Social Services Supplemental Assistance grant program as was done for 2007 Fires.  11 years ago the grant was $10,000.  11 years of Cola's translates to? #CampFire #WoolseyFire #HillFire ",2018-11-21 23:46:39
Here’s the feature I published yesterday. I went north and spoke to survivors who are stuck in the evacuation zone and others who are trapped outside. I hope I did their stories justice—am grateful they shared ,2018-11-21 23:46:03
#Splinter is still missing!  #CampFireJamesWoods #CampFire #CampFirePets #Paradise #ParadiseFires #ParadiseStrong #CaliforniaFires #Magalia #CAFires #ButteCounty #ButteCountyFire #ButteCountyStrong #ButteStrong ,2018-11-21 23:45:51
@Walmart uses @brosnansecurity for protecting the store and its assets. I have no problem with the security guards doing their job. But what I don’t understand is ... why the rouse? #CampFire ,2018-11-21 23:45:47
Green Bay Packers' Aaron Rodgers to donate $1 million to Camp Fire victims ,2018-11-21 23:45:47
"AP Explains: The hunt for missing, dead in California fire  ",2018-11-21 23:45:35
#campfire was hot enough to melt glass is some areas. ,2018-11-21 23:45:33
Camp Fire: Schwarzenegger serves breakfast to firefighters; Chico native Aaron Rodgers donating $1M  ,2018-11-21 23:45:32
We're doing all we can in response to the #CampFire. Here's the latest: ,2018-11-21 23:45:30
"Info from Chico CA from today on lists of missing, open shelters including pet shelters, where to go to get help if you're displaced by the CampFire.@TazKHC #CampFire #CaliforniaWildfires ",2018-11-21 23:45:23
Where’s the camp fire and beer at tonight?,2018-11-21 23:45:19
Aaron Rodgers kick-starts California fire recovery effort with $1M donation ,2018-11-21 23:45:18
Insurance Commissioner @CA_DaveJones met with survivors of the #CampFire and Butte County officials to make sure they are getting the assistance they need from insurers. CDI staff remains at the Disaster Recover Center assisting survivors. ,2018-11-21 23:45:10
"At least 81 people dead, more than 800 unaccounted for in California's deadliest wildfire",2018-11-21 23:45:04
Heaviest rain over the #Woolseyfire burn scar is 1am. #NBCLA We're on @NBCLA at 4pm with what you need to know.  ,2018-11-21 23:45:00
Kanye West Donates $500K To California Fire Relief  #TheBushmanShow,2018-11-21 23:45:00
.@AaronRodgers12 to donate $1M to help with Camp Fire relief. ,2018-11-21 23:45:00
The latest dignitary to come to Butte County to bear witness to the devastation brought on by #CampFire. Former Gov. @Schwarzenegger with some heartfelt words for our region. #ButteCountyFire #ButteStrong @townofparadise #ParadiseStrong ,2018-11-21 23:44:55
Was Global Warming A Significant Factor In California's Camp Fire?  ,2018-11-21 23:44:49
@JohnLegere wondering if T-Mobile will give discounts to #campfire evacuees for new phones? My mom lost everything and she needs a new phone. She has a Paradise address on her photo ID. Happy thanksgiving!,2018-11-21 23:44:40
Have you seen the Paradise Fire Adopt a Family Facebook page? You can get matched with a family in need. #campfire #SpreadKindNews ,2018-11-21 23:44:37
Was Global Warming A Significant Factor In California's Camp Fire?  ,2018-11-21 23:44:16
Was Global Warming A Significant Factor In California's Camp Fire?  #Börse #derTrader.at #trading,2018-11-21 23:44:14
"California Fire Evacuees Slam Corrupt Lying ScumbagTraitortrump After His Infamously  Ignorant Comments, Tell Him To ""Kiss My Red Ass""  via @dc_tribune",2018-11-21 23:44:08
"11/8 #CampFire burns down most of #Paradise, aka Pair-O-Dice, #California. 100's of people missing. A #Sagittarius, Inc. 11/27/79, w/ schools of all types located there. 11/8 Expansive #Jupiter in kinetic last degrees of, phoenix rising from ashes, #Scorpio. 11/8 In2 Sagittarius ",2018-11-21 23:43:58
"#CampFire Shocking: only a fraction of people living near the fire received alerts or evacuation orders from authorities. Yet it was the deadliest wildfire in modern California history, and hundreds are still unaccounted for. ",2018-11-21 23:43:50
"The rain, which was expected to intensify on Thursday, is helping to extinguish the so-called #CampFire, the deadliest in the state’s history, firefighters said.  #CaliforniaWildfires",2018-11-21 23:43:43
"@SarRavani @sfchronicle Hello Sarah, we just left a message on your voice mail.  We had 2 Supervisors, 2 Coroner Investigators and 18 volunteers from our Search and Rescue team respond to the Camp Fire.  All 22 responders were there for 5 days and they are currently on call.",2018-11-21 23:43:29
"@KJTurnbull@itsDanielJW@playfulRJA@GfloodCpa@themoney_master@realjohn_wu@NevrEverTooLate@starbirdsonmarsThank you for making this donation to the @RedCross happen.While the Camp Fire is 80% contained, there's still 800 people missing &amp; much rebuilding to be done. ",2018-11-21 23:43:23
"@LionelMedia This is a normal fire , from #italy Trees are burning ( sadly)#CampFire #CaliforniaFires #DEW",2018-11-21 23:43:23
"After spending the day volunteering at @Walmart encampment, something about the men in uniform does not sit right.Later, I saw two men in the same style military uniforms driving around in a Brosnan Security truck. I supspect these weren’t simply concerned citizens. #CampFire",2018-11-21 23:43:15
Robinson Firm Files First Wrongful Death Lawsuit In Camp Fire ,2018-11-21 23:43:15
A salute to the #firefighters working so hard to contain the CA fires. Thank you!#CampFire ,2018-11-21 23:43:08
"Thank you, Brooke! #lvfirerelief #woolseyfire #lvusd #lasvirgenes #calabasas #agourahills #westlakevillage #bellcanyon #oakpark #malibu #thousandoaks ",2018-11-21 23:43:02
"The burn scar from California's #WoolseyFire is visible from space, Fire is 98 percent contained ",2018-11-21 23:42:58
"@NBCNightlyNews @BraddJaffy @nightlySenior Nothing on the #CampFire?1,000 people still missing.",2018-11-21 23:42:54
Like this hon:➡️#GoodSamaritan- OFFERING #HOUSING to #CampFire EVACUEES‼️👇🏼👇🏼👇🏼#CampFireJamesWoods ,2018-11-21 23:42:48
I don't even know how to fully express how much having it rain today has changed my ability to function. The relief from smoke is something beyond. But with that is the prayer that folks affected by the #CampFire... ,2018-11-21 23:42:43
"1,000,000 under flash flood watch in northern California,  fire death toll rises to 81... most destructive and deadly fires in California history cost 130 million dollars to fight.  13,000 homes destroyed..870 citizens missing...still no troops to help with search and recovery.",2018-11-21 23:42:39
#CampFire #Resources #Jobs #Housing530 Evacuees and Fire Victims Needs@Kiwi_CGFX @TaggartRehnn @Jr3597 @reddogsusie @msmorgan1968 @leighjalland @WinglessBird_ @samjarvis49 @Jasamsdestiny @indigosky42 @BadProductionz @CassJSpring @Alt_ReddTruq ,2018-11-21 23:42:37
"This is Linda. She lost her home in 2008, and again, now. #paradise #campfire ",2018-11-21 23:42:34
@GavinNewsom @JerryBrownGov definitely not okay with this and I expect to hear from you about what's going on here. #CaliforniaFires #PGE #campfire ,2018-11-21 23:42:31
The Camp Fire’s damage goes beyond what satellites can show. New project by @joemfox @Timmeko @KarklisCarto @PostGraphics  ,2018-11-21 23:42:25
"Day-by-day #Timeline of #CampFire disaster starting Nov. 8. Containment of fire area grows, but reports of damage increased as well.  ",2018-11-21 23:42:22
Check out the @HOFisbetter fam as they support the #CampFire relief efforts at @DrakesTheBarn  with @hobojohnson &amp; more Sunday Dec. 2!Tickets are $20 &amp; all goes to the fund! ,2018-11-21 23:42:11
The Camp fire burned homes but left trees standing. The science behind the fire's path ,2018-11-21 23:41:42
So Grateful for the Rain here in California! ☔️🌧 🙏🏻 Prayers are with #CampFire displaced families They are going to have strength from everyone. My ❤️ breaks for them,2018-11-21 23:41:39
Please Share! Pray for Paradise!! #CampFire ,2018-11-21 23:41:33
Was Global Warming A Significant Factor In California's Camp Fire?  #Money #Finance #Economics #Market,2018-11-21 23:41:11
Live coverage of the #CampFireAnd heavy rains causing #Mudslide in the area,2018-11-21 23:41:08
"California Fire and water damage disaster clean up company Funded.$75,000This injection of capital will help the company put more boots on the ground to assist with the fire clean up… ",2018-11-21 23:41:03
"My office--along with local, state and federal agencies as well as nonprofits--are at the Disaster Assistance Centers and ready to assist those affected by the #WoolseyFire. ",2018-11-21 23:40:46
Isn’t it beautiful? #NorCal #CampFire #CaliforniaWildfires ,2018-11-21 23:40:18
"Feeling grateful for rain and clean air today, providing some relief from the #CampFire smoke in my area. 🌧️ More resources on how to help provide additional relief:  (cash gifts are best!)",2018-11-21 23:40:05
Was Global Warming A Significant Factor In California's Camp Fire? ,2018-11-21 23:40:02
"""The really inconvenient truth about climate change is that the solutions for it stand to dramatically improve the lives of millions of people, especially compared to the collective but unequally distributed ruin we face otherwise.""",2018-11-21 23:40:00
Registered Nurses skip #Thanksgiving to provide aid and relief to #CampFire victims: #CaliforniaWildfires #UnionStrong ,2018-11-21 23:40:00
"We're so inspired by the support our little community is getting after the #CampFire. @AaronRodgers12, a Butte county native, just donated $1M to support our recovery efforts. Please #retweet4good and help us raise more for our fire victims! #buttestrong #CampFireParadise ",2018-11-21 23:39:45
What are the odds....#Qanon #TheGreatAwakening #CaliforniaFires #CaliforniaWildfires #HBO #Westworld #Hollywood #LosAngeles #USA ,2018-11-21 23:39:32
"@ErinBrockovich How come the CA state legislature passed laws protecting #PGE from lawsuits or having any blame in the #CampFire ?????????? How can some pencil neck in our state gov't sleep at night??? If this was Exxon, we'd be hanging that woman CEO! and her cronies! #criminal",2018-11-21 23:39:12
@emicska @KudaMuhwati @MatthewHokie @JRodgers11 Aaron just donated 1 million dollars to victims of the California fire and his brother decided to use that critical moment to make headlines about family issues. That's messed up! They all need to sit in a room and deal with it themselves as a family.,2018-11-21 23:39:12
Occapella by the camp fire ,2018-11-21 23:38:43
Working the #campfire response and the evacuees love the food. Thank you @WCKitchen and all the @PodSaveAmerica fans who help raise donations! ,2018-11-21 23:38:43
Good news it’s raining over the Camp Wildfire. Bad news it is raining on severely burned areas. Up to 0.1” last hour with more likely next 2 hours. Hoping rates stay low enough to limit debris flow/flash flooding risk. #cawx #CampFire ,2018-11-21 23:38:37
Living on the Edge ,2018-11-21 23:38:15
"When it rains it pours. Hoping everyone in and around the #CampFire and other fire affected areas has a firm roof over their heads on and just after #Thanksgiving. Heavy rain coming to California, especially in the North (with more to follow next week). ",2018-11-21 23:38:06
'Hundreds' of breweries volunteer to brew Camp Fire benefit beer with Sierra Nevada  ,2018-11-21 23:38:01
There are still 869 people unaccounted for due to the #CampFire. The Butte County Sheriff's Office list is in the link. ,2018-11-21 23:37:37
Help raise funds for our community effected by the Camp fire by simply retweeting!  Thank you @AaronRodgers12 #RETWEET4GOOD #CAMPFIRE #CAMPFIREPARADISE ,2018-11-21 23:37:26
"Still need classrooms by Dec 3rd  #100portables for 3500 students of Paradise,ca #CampFire. Town wiped out, schools too! 12,000 homes destroyed. @TheRock @KevinHart4real  #ButteStrong #ParadiseStrong ",2018-11-21 23:37:21
@furtado_jess @Walmart Have you been down to Wal-Mart? Have you spoken with any individuals in the encampment? Have you been volunteering or trying to make a bad situation better in any way? #CampFire ,2018-11-21 23:37:18
Prints of the now gone #honeyruncoveredbridge #hrcb to raise money for the #campfire #CampFireParadise #CaliforniaWildfires ,2018-11-21 23:36:59
"Death toll rises to 81 in Northern California's Camp Fire, as rain could trigger mudslides ",2018-11-21 23:36:57
The people impacted by this disaster are my priority. ,2018-11-21 23:36:35
@mccbumgarner Wait...I thought we were hearing about him today b/c he's fundraising to help #CampFire evacuees?,2018-11-21 23:36:27
"@SolarusTV @MnG_Gusbus Oh, but what he said was that this helicopter was the start of the California fire going on right now.",2018-11-21 23:36:10
Norovirus strikes shelters for California wildfire evacuees: ,2018-11-21 23:36:08
Northern California Fire Victims Who Lost Everything Get VIP Treatment from Dallas Cowboys - NBC 5 Dallas-Fort Worth ,2018-11-21 23:36:04
"Rain cleaning the air, and it looks like #sanfrancisco is feeling like its #fabulous self again finally ❤️👍🌈🌦#thanksgiving #gratitude End of the #campfire in… ",2018-11-21 23:35:39
More than 800 people are still missing as the devastating California forest fires finally brought to an end. #California #forest #fire #CampFire #WoolseyFire #disaster #wildfire ,2018-11-21 23:35:04
"This team had uniforms, gift cards after a Paradise girls volleyball team lost everything in the Camp Fire - Redding Record Searchlight ",2018-11-21 23:35:04
Arnold Schwarzenegger visits firefighters assigned to Camp Fire in Butte County  via @abc7newsbayarea,2018-11-21 23:34:48
Some answers on the hunt for the missing and dead from the #CampFire ,2018-11-21 23:34:21
"#RealityWinner#CampFire#Enough#vegasstrong#treeoflifesynagogue#SandyHook#MARINESagainstTrumpAbsofuckingloutly, Lion(Miss your banter w Sweeney)Rule of Law is what the U.S. wantsWe are a governed people not ruledChief Justice Sweeny is a moral compass ",2018-11-21 23:34:20
The #WoolseyFire in Southern California has left a scar on the landscape so large that it is easily visible from space. ,2018-11-21 23:34:19
Senator Jim Nielsen and Assemblyman James Gallagher issued a joint statement on Wednesday in response to the new legislative proposal to protect PG&amp;E from financial repercussions stemming from the Camp Fire.READ MORE&gt;&gt;,2018-11-21 23:33:54
Rescuers fear rains will wash away victims’ remains; 870 still missing in California fire ,2018-11-21 23:33:51
"#CampFire Eighth and Main Antique Center in Chico, CA before December 15th. ",2018-11-21 23:33:43
Former California Governor Arnold Schwarzenegger says the visit was his small way of thanking firefighters for their service battling the #CampFire in #ButteCounty. ,2018-11-21 23:33:33
#LVMWD #valuedcustomers please take a moment and read the following information.  Please stay #safe and be #prepared as we get set for our first rains after the #WoolseyFire #LookingBacktoMoveForward #ReadySetGo ,2018-11-21 23:33:24
California's wildfire air pollution nightmare is a scary sign of what's to come  via @thinkprogress,2018-11-21 23:33:16
A Tribute to Victims of the #CampFire...#ParadiseStrong  Grab some tissues.,2018-11-21 23:33:07
"@lnteGritty @blcartwright @Henry97830365 @RexValllachorum @WEATHERCH4 @theone20152016 @Deshklok @ComradeStar holy shit, I'm getting a migraine just reading this crap.our lungs and eyes can still feel the California fire after effects as we (again) have to imagine the devastation of all those lives. ffs, we're out of time! put down your egos and pick up a book!",2018-11-21 23:33:01
Bless Jerry Kirk and @Cowboy911 #CampFire,2018-11-21 23:32:51
Chico air traffic controller stayed at work to control traffic and support fire fighting operations while his home was destroyed. Please help and spread the word #CampFire ,2018-11-21 23:32:23
If you retweet this with #retweet4good then State Farm will donate $1 per retweet to help those who lost everything in the Camp fire near Chico. ,2018-11-21 23:31:24
California throws lifeline to PG&amp;E over potential Camp Fire liability ,2018-11-21 23:31:21
Chico native Aaron Rodgers donates $1 million to Camp fire relief ,2018-11-21 23:31:20
"During Surprise Visit, Ex-Gov. Schwarzenegger Serves Breakfast to Firefighters Battling Camp Fire ",2018-11-21 23:31:16
Does anyone know how I could offer a place to stay to #CampFire evacuees from #Chico or elsewhere? For the first time in my life I actually have extra room.,2018-11-21 23:31:10
The Camp fire burned homes but left trees standing. The science behind the fire's path - Los Angeles Times ,2018-11-21 23:31:00
"@ziegler_stan proud of you bro., and all the #firstresponders dealing with the aftermath of the #BorderlineShooting #HillFire #WoolseyFire...👨‍🚒 #VCFD Thank you @RamsNFL for honoring our heroes and families! 🚒🏈🚔 #SgtRonHelus #VCSO  ",2018-11-21 23:30:49
"""Many of the [Paradise] church members have taken shelter in neighboring Chico, where members of the Chico Adventist Church have taken families into their homes,"" writes Alex Aamodt, reporting from Paradise for Spectrum:  #CampFire #ParadiseFire ",2018-11-21 23:30:37
#CampFire report: ,2018-11-21 23:30:30
Packers QB and Chico native Aaron Rodgers pledges $1 million to Camp Fire relief efforts ,2018-11-21 23:30:28
Please re-tweet with hashtag #retweet4good — for every retweet before Sunday 25 Nov at midnight EST @StateFarm will donate $1 to @NVCF (North Valleys Community Foundation) for rebuild &amp; recovery in #ButteCounty from #CampFire. Thank you. ,2018-11-21 23:30:21
imbradenolsen:camp fire at the beach in Monterey ✨ Positive... ,2018-11-21 23:30:21
Couple miraculously finds 14-year-old coin from their honeymoon after #CampFire destroys their home  ,2018-11-21 23:30:15
Rains bring welcome relief from wildfire but also new problems for Butte County residents displaced by the Camp Fire. (Illustration: @MarkFiore for @KQEDnews) ,2018-11-21 23:30:12
The new California Wildfire Update premieres at 5PM PST  #CaliforniaWildfires #CaliforniaFire #CampFire #SocalFires #WoolseyFire #woolseyfire #Malibu #MalibuFire #PCH #Fires #LACounty #venturacounty #SimiValley #California #LA #Losangeles #UPDATE,2018-11-21 23:30:08
"'One Goes Out, Two Come In.' Inside the Makeshift Shelter Where Pets Await Their Owners After the Wildfires - TIME  ",2018-11-21 23:30:04
#foundfish #campfire #cafirepetsTo the people that asked we get your fish...we did! They are at the Chico airportOP  ,2018-11-21 23:29:57
California Is on Fire. Trump’s Solution: Rakes? -  via @commondreams,2018-11-21 23:29:36
"So many expressions of thanks to firefighters , particularly timely. These signs outside Agoura Hills County Fire Station @LACoFDPIO #Woolseyfire ",2018-11-21 23:29:32
Green Bay Packers QB Aaron Rodgers donates $1 million to Camp Fire victims ,2018-11-21 23:29:27
"Live in the #WoolseyFire zone? Going back home for the holiday?  Questions about mudslides, debris flow or other safety and engineering questions? @LACoPublicWorks 24/7 hotline for @CountyofLA residents and businesses can help: 1-800-675-4357",2018-11-21 23:29:26
"My birthday lands on #thanksgiving this year, and I wanted to do something to help the victims of the #CampFire in Butte County. Please consider donating to my fundraiser. ",2018-11-21 23:29:22
And then a double rainbow #rain #CampFire #SFBayArea ,2018-11-21 23:29:21
California Is on Fire. Trump’s Solution: Rakes? -  via @commondreams,2018-11-21 23:29:12
FEMA issued five times more recovery task orders in first days  of Hurricane Florence as it has for Camp Fire ,2018-11-21 23:29:05
Hey @realDonaldTrump maybe you should get dirty and use your rake. #CampFire #CaliforniaFires #CaliforniaWildfires MAGA=miserable American gothic a**hole ,2018-11-21 23:28:12
